1236	LOS ANGELES USC CAMPUS	KCQT	6	34.03	-118.28
1237	LOVELL FIELD	KCHA	56	35.03	-85.2
1238	LOVELOCK DERBY FIELD	KLOL	40	40.07	-118.57
1239	LUBBOCK INTERNATIONAL AIRPORT 	KLBB	57	33.67	-101.82
1240	LUFKIN ANGELINA COUNTY AIRPORT 	KLFK	57	31.23	-94.75
1241	LUMBERTON MUNICIPAL AIRPORT	KLBT	31	34.6	-79.07
1242	LYNCHBURG REGIONAL AIRPORT	KLYH	59	37.32	-79.2
1243	La Grande, La Grande/Union County Airport	KLGD	45	45.28	-118
1244	La Grange, Callaway Airport	KLGC	12	33.01	-85.07
1245	La Grange, Fayette Regional Air Center Airport	K3T5	57	29.91	-96.95
1246	La Verne / Brackett	KPOC	6	34.1	-117.78
1247	La Veta Mountain, La Veta Pass	KVTP	7	37.5	-105.17
1248	Lacon, Marshall County Airport	KC75	16	41.02	-89.39
1249	Laconia, Laconia Municipal Airport	KLCI	35	43.57	-71.42
1250	Ladysmith, Ruck County Airport	KRCX	63	45.5	-91
1251	Lahaina / West Maui	PHJH	13	21.02	-156.63
1252	Lake Elmo Airport	K21D	26	45	-92.85
1253	Lake Havasu Automatic Weather Observing / Reporting System	KLHU	4	34.47	-111.77
1254	Lake Worth Inlet	KX81	11	26.77	-80.05
1255	Lakehurst Naval Air Station	KNEL	36	40.03	-74.32
1256	Lakeland Regional	KLAL	11	27.98	-82.02
1257	Lakeview	K4LW	45	42.22	-120.35
1258	Lakeview, Lake County Airport	KLKV	45	42.17	-120.4
1259	Lambertville, Toledo Suburban Airport	KDUH	25	41.74	-83.66
1260	Lamoni	K3OI	14	40.62	-93.95
1261	Lamont, Ok.			36.68	-97.47
1262	Lampasas, Lampasas Airport	KLZZ	57	31.11	-98.2
1263	Lanai City, Lanai Airport	PHNY	13	20.79	-156.95
1264	Lancaster, Lancaster Airport	KLNC	57	32.58	-96.72
1265	Land O' Lakes, Kings Land O' Lakes Airport	KLNL	63	46.15	-89.21
1266	Langley Air Force Base	KLFI	59	37.08	-76.35
1267	Laredo, Laredo International Airport	KLRD	57	27.54	-99.46
1268	Las Cruces, Las Cruces International Airport	KLRU	37	32.29	-106.92
1269	Las Vegas Nexrad	KESX	40	35.72	-114.9
1270	Las Vegas, Henderson Executive Airport	KHND	40	35.97	-115.13
1271	Las Vegas, Tonopah Range #74 Nellis AFB	KBJN	40	37.62	-116.26
1272	Lathrop, Mo.			39.58	-94.18
1273	Latrobe / Westmorland	KLBE	46	40.28	-79.4
1274	Laughlin, Laughlin Air Force Base Auxiliary Airfield	KDLF	57	29.12	-100.47
1275	Lawrenceville, Gwinnett County-Briscoe Field Airport	KLZU	12	33.98	-83.96
1276	Lazy Mtn / Wolverine	PAIZ	1	61.63	-149.03
1277	Le Mars, Le Mars Municipal Airport	KLRJ	14	42.78	-96.19
1278	Lee County Airport	K0VG	59	36.65	-83.22
1279	Leeds	KLDS	29	48.55	-109.68
1280	Leesburg / Godfrey	KJYO	59	39.08	-77.57
1281	Leeville	K7R2	20	29.22	-90.23
1282	Lewisburg / Greenbrier	KLWB	64	37.87	-80.4
1283	Lexington / Creech	KLSD	19	38.03	-84.62
1284	Lexington, Davidson County Airport	KEXX	31	35.78	-80.3
1285	Lexington, Jim Kelly Field Airport	KLXN	33	40.79	-99.78
1286	Liberal, Liberal Municipal Airport	KLBL	18	37.05	-100.97
1287	Lidgerwood Remote Automatic Meteorological Observing System	KP67	32	46.1	-97.15
1288	Limon, County			39.18	-103.7
1289	Lincoln, Il.		16	40.15	-89.33
1290	Lincoln, Logan County Airport	KAAA	16	40.16	-89.34
1291	Lincolnton, Lincolnton-Lincoln County Regional Airport	KIPJ	31	35.48	-81.16
1292	Linda			-78.5	168.35
1293	Linton Municipal Airport	K7L2	32	46.22	-100.25
1294	Litchfield Municipal	K43F	26	45.1	-94.5
1295	Litchfield, Litchfield Municipal Airport	KLJF	26	45.1	-94.51
1296	Little Falls, Little Falls/Morrison County Airport-Lindbergh Field	KLXL	26	45.95	-94.35
1297	Little Gulf Island Light Station	K32N	8	41.2	-72.1
1298	Little Mountain	KQCB	58	41.25	-112.25
1299	Little Rock Air Force Base	KLRF	3	34.92	-92.15
1300	Llano, Llano Municipal Airport	KAQO	57	30.78	-98.66
1301	Lompoc, Lompoc Airport	KLPC	6	34.67	-120.47
1302	Lompoc, Vandenberg Air Force Base	KVBG	6	34.73	-120.58
1303	Long Beach 	K5L8	6	33.77	-118.17
1304	Longville, Longville Municipal Airport	KXVG	26	46.99	-94.2
1305	Lorain Coast Guard Station	K27G	42	41.47	-82.18
1306	Loring Air Force Base / Limeston	KLIZ	24	46.95	-67.88
1307	Los Alamitos U. S. Army Airfield	KSLI	6	33.78	-118.05
1308	Los Alamos, Los Alamos Airport	KLAM	37	35.88	-106.27
1309	Los Angeles Nexrad	KVTX	6	34.42	-119.18
1310	Los Angeles, Whiteman Airport	KWHP	6	34.25	-118.4
1311	Louisa, Louisa County Airport/Freeman Field	KLKU	59	38.01	-77.97
1312	Louisburg, Franklin County Airport	KLHZ	31	36.02	-78.33
1313	Louisville Nexrad	KLVX	19	37.98	-85.93
1314	Lowell	KP69	15	46.14	-115.6
1315	Ludington Coast Guard Station	K17C	25	43.95	-86.47
1316	Ludington, Mason County Airport	KLDM	25	43.97	-86.4
1317	Luke Air Force Base / Phoenix	KLUF	4	33.53	-112.38
1318	Lukeville	KP65	4	31.88	-112.82
1319	Luray Caverns Airport	KW45	59	38.67	-78.5
1320	Luverne, Quentin Aanenson Field Airport	KLYV	26	43.62	-96.22
1321	MADERA MUNICIPAL AIRPORT	KMAE	6	36.98	-120.12
1322	MADISON DANE COUNTY RGNL	KMSN	63	43.13	-89.35
1323	MAHLON SWEET FIELD	KEUG	45	44.13	-123.22
1324	MANCHESTER AIRPORT	KMHT	35	42.93	-71.43
1325	MANHATTAN REGIONAL AIRPORT	KMHK	18	39.13	-96.68
1326	MARATHON AIRPORT	KMTH	11	24.73	-81.05
1327	MARIANNA MUNICIPAL AIRPORT	KMAI	11	30.83	-85.18
1328	MARION MUNICIPAL AIRPORT	KMNN	42	40.62	-83.07
1329	MARSHALLTOWN MUNICIPAL AIRPORT 	KMIW	14	42.12	-92.92
1330	MARSHFIELD MUNICIPAL AIRPORT	KMFI	63	44.63	-90.18
1331	MARTINSBURG EASTERN WV REG	KMRB	64	39.4	-77.98
1332	MARYSVILLE YUBA COUNTY	KMYV	6	39.1	-121.57
1333	MASON CITY MUNICIPAL AIRPORT 	KMCW	14	43.15	-93.33
1334	MASSENA INTERNATIONAL -RICHARDS FLD	KMSS	41	44.93	-74.85
1335	MATHIS FIELD	KSJT	57	31.35	-100.5
1336	MATTOON/CHARLESTON COLES CO	KMTO	16	39.47	-88.27
1337	MAYPORT NAVAL AIR FACILITY	KNRB	11	30.4	-81.42
1338	MBS INTERNATIONAL AIRPORT	KMBS	25	43.53	-84.08
1339	MC COOK MUNICIPAL AIRPORT	KMCK	33	40.2	-100.58
1340	MCALESTER REGIONAL AIRPORT	KMLC	43	34.88	-95.78
1341	MCALLEN MILLER INTERNATIONAL AIRPORT 	KMFE	57	26.18	-98.25
1342	MCAS CAMP PENDLETON	KNFG	6	33.3	-117.35
1343	MCAS MIRAMAR	KNKX	6	32.87	-117.15
1344	MCAS NEW RIVER	KNCA	31	34.7	-77.45
1345	MCAS YUMA	KNYL	4	32.65	-114.6
1346	MCBH KANEOHE BAY HAWAII	PHNG	13	21.45	-157.75
1347	MCCALL AIRPORT	KMYL	15	44.88	-116.08
1348	MCCARRAN INTERNATIONAL AIRPORT 	KLAS	40	36.12	-115.27
1349	MCCOMB/PIKE COUNTY AIRPORT	KMCB	28	31.18	-90.47
1350	MCGHEE TYSON AIRPORT	KTYS	56	35.82	-83.98
1351	MCGRATH AIRPORT	PAMC	1	62.95	-155.6
1352	MCMINNVILLE MUNICIPAL AIRPORT 	KMMV	45	45.2	-123.13
1353	MEACHAM	KMEH	45	45.52	-118.42
1354	MEDICINE LODGE	KP28	18	37.28	-98.55
1355	MEEKER AIRPORT	KEEO	7	40.05	-107.88
1356	MELBOURNE INTERNATIONAL	KMLB	11	28.1	-80.65
1357	MEMPHIS INTERNATIONAL AIRPORT 	KMEM	56	35.03	-89.98
1358	MERCED MUNICIPAL AIRPORT	KMCE	6	37.28	-120.5
1359	MERIDEN MARKHAM MUNICIPAL AIRPORT 	KMMK	8	41.52	-72.83
1360	MERIDIAN KEY FIELD	KMEI	28	32.33	-88.75
1361	MERIDIAN NAVAL AIR STATION	KNMM	28	32.92	-88.93
1362	MERIDIAN RANGE B	KNJW	28	32.8	-88.83
1363	MERLE K. SMITH AIRPORT	PACV	1	60.5	-145.48
1364	METRO OAKLAND INTERNATIONAL AIRPORT 	KOAK	6	37.72	-122.23
1365	MIAMI INTERNATIONAL AIRPORT 	KMIA	11	25.78	-80.32
1366	MIAMI OPA LOCKA AIRPORT	KOPF	11	25.9	-80.28
1367	MID-OHIO VALLEY RGNL AIRPORT	KPKB	64	39.33	-81.45
1368	MIDDLE GEORGIA REGIONAL AIRPORT 	KMCN	12	32.68	-83.65
1369	MIDLAND INTERNATIONAL AIRPORT 	KMAF	57	31.93	-102.2
1370	MILES CITY WILEY FIELD	KMLS	29	46.43	-105.88
1371	MILFORD MUNICIPAL AIRPORT	KMLF	58	38.42	-113.02
1372	MILLER FIELD - VALENTINE, NE	KVTN	33	42.87	-100.55
1373	MILLINOCKET MUNICIPAL AIRPORT 	KMLT	24	45.65	-68.7
1374	MILLVILLE MUNICIPAL AIRPORT 	KMIV	36	39.37	-75.08
1375	MILTON BLUE HILL OBSERV	KMQE	21	42.22	-71.12
1376	MILTON WHITING FIELD (NORTH)	KNSE	11	30.73	-87.02
1377	MILTON WHITING FIELD (SOUTH)	KNDZ	11	30.7	-87.02
1378	MINERAL WELLS AIRPORT	KMWL	57	32.78	-98.07
1379	MINNEAPOLIS-ST PAUL INTERNATIONAL 	KMSP	26	44.87	-93.22
1380	MINOT INTERNATIONAL AIRPORT 	KMOT	32	48.27	-101.28
1381	MISSOULA INTERNATIONAL AIRPORT 	KMSO	29	46.92	-114.1
1382	MITCHELL FIELD	KHSE	31	35.23	-75.62
1383	MITCHELL MUNICIPAL AIRPORT	KMHE	54	43.77	-98.03
1384	MOAB CANYONLANDS FIELD	KCNY	58	38.77	-109.75
1385	MOBILE DOWNTOWN AIRPORT	KBFM	2	30.63	-88.07
1386	MOBILE REGIONAL AIRPORT	KMOB	2	30.68	-88.23
1387	MOBRIDGE MUNICIPAL AIRPORT	KMBG	54	45.55	-100.42
1388	MODESTO CITY CO SHAM FLD	KMOD	6	37.62	-120.95
1389	MOFFETT FIELD	KNUQ	6	37.43	-122.05
1390	MOLINE QUAD-CITY AIRPORT	KMLI	16	41.45	-90.52
1391	MONROE AIRPORT	KEQY	31	35.02	-80.62
1392	MONROE COUNTY AIRPORT	KBMG	17	39.15	-86.62
1393	MONROE REGIONAL AIRPORT	KMLU	20	32.52	-92.03
1394	MONTAGUE SISKIYOU COUNTY	KSIY	6	41.77	-122.47
1395	MONTAUK AIRPORT	KMTP	41	41.07	-71.92
1396	MONTEREY PENINSULA AIRPORT	KMRY	6	36.58	-121.85
1397	MONTGOMERY DANNELLY FIELD	KMGM	2	32.3	-86.4
1398	MONTGOMERY ORANGE CO AIRPORT	KMGJ	41	41.52	-74.27
1399	MONTICELLO MUNICIPAL AIRPORT	KLLQ	3	33.63	-91.75
1400	MONTROSE REGIONAL AIRPORT	KMTJ	7	38.5	-107.9
1401	MORGANTOWN MUNI-HART FIELD	KMGW	64	39.65	-79.92
1402	MORRISVILLE STOWE STATE AIRPORT 	KMVL	61	44.53	-72.62
1403	MOUNT SHASTA	KMHS	6	41.32	-122.32
1404	MT HOLLY SOUTH JERSEY RGNL	KVAY	36	39.93	-74.83
1405	MT IDA	KMWT	3	34.55	-93.58
1406	MT POCONO POCONO MOUNTAINS	KMPO	46	41.13	-75.38
1407	MT WASHINGTON REGIONAL AIRPORT 	KHIE	35	44.37	-71.55
1408	MULLAN PASS VOR	KMLP	15	47.45	-115.67
1409	MUNCIE DELAWARE JOHNSON	KMIE	17	40.23	-85.4
1410	MUNISING LAKESHORE	KP53	25	46.42	-86.65
1411	MUSKEGON COUNTY AIRPORT	KMKG	25	43.17	-86.23
1412	MUSKOGEE DAVIS FIELD	KMKO	43	35.65	-95.37
1413	Macdill Air Force Base, Fl.	KMCF	11	27.85	-82.5
1414	Macinac Island, Mackinac Island Airport	KMCD	25	45.87	-84.64
1415	Mackall U. S. Army Airfield	KHFF	31	35.03	-79.5
1416	Macomb, Macomb Municipal Airport	KMQB	16	40.52	-90.65
1417	Madison, Madison-Lac Qui Parle County Airport	KDXX	26	44.99	-96.18
1418	Magnolia	KGBK	20	27.2	-92.2
1419	Main Pass	KMIS	28	29.3	-88.84
1420	Main Pass B68	KP21	20	29.67	-88.88
1421	Makahuena Pt / Kauai		13	21.87	-159.45
1422	Malad City	KMLD	15	42.17	-112.3
1423	Malibu Beach	KL55	6	34.03	-118.68
1424	Malmstrom Air Force Base	KGFA	29	47.5	-111.18
1425	Malta	K77M	15	42.32	-113.33
1426	Mammoth / June Lakes	KMMH	6	37.62	-118.83
1427	Manasquan Inl Coast Guard Station	K54N	36	40.1	-74.02
1428	Manassas, Manassas Regional Airport/Harry P. Davis Field	KHEF	59	38.72	-77.52
1429	Mandan Municipal Airport	KY19	32	46.77	-100.89
1430	Manistee, Manistee County-Blacker Airport	KMBL	25	44.27	-86.25
1431	Manistique	KP75	25	45.95	-86.23
1432	Manistique, Schoolcraft County Airport	KISQ	25	45.97	-86.17
1433	Manitowoc, Manitowoc County Airport	KMTW	63	44.13	-87.68
1434	Mankato, Mankato Regional Airport	KMKT	26	44.22	-93.92
1435	Manley Hot Springs, Manly Hot Springs Airport	PAML	1	65	-150.64
1436	Manning / Cooper Regional	KMNI	53	33.58	-80.22
1437	Manteo / Dare County Regional	KMQI	31	35.92	-75.7
1438	Maple Lake, Maple Lake Municipal Airport	KMGG	26	45.24	-93.99
1439	Marathon Coast Guard Station	KX88	11	24.72	-81.12
1440	Marblehead Coast Guard Station	K21G	42	41.55	-82.73
1441	Marfa	KMRF	57	30.37	-104.02
1442	Marietta / Dobbins Air Force Base	KMGE	12	33.92	-84.52
1443	Marietta, Cobb County-McCollum Field Airport	KRYY	12	34.01	-84.6
1444	Marina Del Rey	K2L6	6	33.97	-118.43
1445	Marion / Wytheville	KMKJ	59	36.9	-81.35
1446	Marion, Williamson County Regional Airport	KMWA	16	37.75	-89
1447	Marquette	KMQT	25	46.53	-87.55
1448	Marquette Coast Guard Light Station	K34Y	25	46.55	-87.38
1449	Marquette, Sawyer International Airport	KSAW	25	46.35	-87.4
1450	Marseilles Island	KMMO	16	41.37	-88.68
1451	Marshall, Brooks Field Airport	KRMY	25	42.25	-84.96
1452	Marshall, Southwest Minnesota Regional Airport - Marshall/Ryan Field	KMML	26	44.45	-95.82
1453	Marshfield Airport	K3B2	21	42.1	-70.68
1454	Martinsville	KMTV	59	36.63	-80.02
1455	Marysville, Beale Air Force Base	KBAB	6	39.13	-121.43
1456	Mason, Mason Jewett Field Airport	KTEW	25	42.57	-84.42
1457	Matterhorn	KMMG	20	28.74	-88.83
1458	Maxwell Air Force Base / Montgomery	KMXF	2	32.38	-86.37
1459	Mayaguez, Eugenio Maria de Hostos Airport	TJMZ	49	18.27	-67.15
1460	Mc Gregor, Isedor Iverson Airport	KHZX	26	46.62	-93.31
1461	McCarthy	PAMX	1	61.43	-142.93
1462	McConnell Air Force Base	KIAB	18	37.62	-97.27
1463	McEntire Air National Guard Weather Facility Base	KMMT	53	33.92	-80.8
1464	McGrath, McGrath Airport	KMCG	1	62.96	-155.61
1465	McKinley Park, McKinley National Park Airport	PAIN	1	63.73	-148.92
1466	McMullen, McMullen Target Site	KNMT	57	28.24	-98.72
1467	Mccook, Ne.			40.08	-100.65
1468	Mcguire Air Force Base	KWRI	36	40.02	-74.6
1469	Meadville, Port Meadville Airport	K2G6	46	41.63	-80.21
1470	Medford Nexrad	KMAX	45	42.08	-122.72
1471	Medford, Taylor County Airport	KMDZ	63	45.1	-90.3
1472	Medicine Bow, Wy.			41.9	-106.18
1473	Mekoryuk, Mekoryuk Airport	PAMY	1	60.37	-166.27
1474	Melfa / Accomack Airport	KMFV	59	37.65	-75.77
1475	Melrose Gunnery Range	K4MR	37	34.3	-103.8
1476	Mena, Mena Intermountain Municipal Airport	KMEZ	3	34.55	-94.2
1477	Menominee, Menominee-Marinette Twin County Airport	KMNM	25	45.13	-87.63
1478	Menomonie, Menomonie Municipal Airport-Score Field	KW11	63	44.89	-91.87
1479	Merced / Castle Air Force Base	KMER	6	37.37	-120.57
1480	Mercer County Regional Airport	KHZE	32	47.29	-101.58
1481	Merrill Pass West	PAER	1	61.25	-153.82
1482	Merrill, Merrill Municipal Airport	KRRL	63	45.18	-89.7
1483	Merrimac River Coast Guard Station	K35B	21	42.82	-70.87
1484	Merriman, Ne.			42.9	-101.7
1485	Merritt Island, Merritt Island Airport	KCOI	11	28.34	-80.69
1486	Mesa / Falcon Field	KFFZ	4	33.47	-111.73
1487	Mesa, Williams Gateway Airport	KIWA	4	33.32	-111.65
1488	Mesquite, Mesquite Metro Airport	KHQZ	57	32.75	-96.53
1489	Metlakatla, Metlakatla Seaplane Base	PAMM	1	55.13	-131.58
1490	Metropolis, Metropolis Municipal Airport	KM30	16	37.19	-88.75
1491	Miami Beach Coast Guard Station	KX87	11	25.77	-80.13
1492	Miami Nexrad	KAMX	11	25.62	-80.42
1493	Michigan City Coast Guard Station	K18C	17	41.72	-86.92
1494	Middlesboro, Middlesboro-Bell County Airport	K1A6	19	36.61	-83.74
1495	Middleton Island, Middleton Island Airport	PAMD	1	59.43	-146.3
1496	Midland, Midland Airpark	KMDD	57	32.04	-102.1
1497	Midlothian/Waxahachie, Mid-Way Regional Airport	KJWY	57	32.46	-96.91
1498	Milford Haven Coast Guard Station	K63W	59	37.48	-76.32
1499	Millbrook / Sky Acres	K44N	41	41.7	-73.73
1500	Milledgeville, Baldwin County Airport	KMLJ	12	33.15	-83.24
1501	Millington, Millington Municipal Airport	KNQA	56	35.36	-89.87
1502	Milwaukee / Timmerman	KMWC	63	43.12	-88.03
1503	Milwaukee Coast Guard Light Station	K15C	63	43.02	-87.95
1504	Milwaukee NEXRAD	KMKX	63	42.97	-88.55
1505	Minchumina, Minchumina Airport	PAMH	1	63.88	-152.3
1506	Mineola/Quitman, Wood County Airport	KJDD	57	32.74	-95.5
1507	Mineral Point, Iowa County Airport	KMRJ	63	42.89	-90.23
1508	Minna Bluff			-78.55	166.7
1509	Minneapolis / Blaine	KANE	26	45.15	-93.22
1510	Minneapolis, Airlake Airport	KLVN	26	44.63	-93.23
1511	Minneapolis, Flying Cloud Airport	KFCM	26	44.83	-93.47
1512	Minocqua/Woodruff, Lakeland Airport/Noble F. Lee Memorial Field	KARV	63	45.93	-89.73
1513	Minot Air Force Base	KMIB	32	48.42	-101.35
1514	Mission Beach	KL58	6	32.77	-117.23
1515	Mississippi Canyon	KMDJ	20	28.64	-89.79
1516	Missoula NEXRAD	KMSX	29	47.03	-113.98
1517	Mobile Point Coast Guard Station	K8R1	2	30.23	-88.03
1518	Mobridge	KY26	54	45.53	-100.43
1519	Mojave	KMHV	6	35.07	-118.15
1520	Monette Mo.			36.88	-93.9
1521	Monhegan / Manana Island	K18B	24	43.77	-69.33
1522	Monida	KMQM	29	44.57	-112.32
1523	Monongahela, Rostraver Airport	KFWQ	46	40.21	-79.83
1524	Monroe, Custer Airport	KTTF	25	41.94	-83.43
1525	Monroe, Monroe Municipal Airport	KEFT	63	42.62	-89.59
1526	Montague	K1O5	6	41.73	-122.55
1527	Montauk Point Coast Guard Light Station	K48N	41	41.07	-71.93
1528	Monterey / Naf, Ca.		6	36.6	-121.85
1529	Monterey NEXRAD	KMUX	6	37.17	-121.9
1530	Montevideo, Montevideo-Chippewa County Airport	KMVE	26	44.97	-95.72
1531	Monticello Municipal	KMXO	14	42.23	-91.17
1532	Monticello, Sullivan County International Airport	KMSV	41	41.7	-74.8
1533	Monticello, Wayne County Airport	KEKQ	19	36.86	-84.86
1534	Moody Air Force Base	KVAD	12	30.97	-83.2
1535	Moorhead, Moorhead Municipal Airport	KJKJ	26	46.84	-96.66
1536	Moose Lake, Moose Lake Carlton County Airport	KMZH	26	46.42	-92.8
1537	Mora Municipal Automatic Weather Observing / Reporting System 	K19D	26	45.88	-93.27
1538	Mora, Mora Municipal Airport	KJMR	26	45.89	-93.27
1539	Morganton, Morganton-Lenoir Airport	KMRN	31	35.82	-81.61
1540	Moriarty	K4MY	37	34.98	-106.05
1541	Morris, Morris Municipal Airport	KMOX	26	45.57	-95.97
1542	Morris, Morris Municipal-James R Washburn Field Airport	KC09	16	41.43	-88.42
1543	Morristown Municipal	KMMU	36	40.8	-74.42
1544	Morristown Nexrad	KMRX	56	36.17	-83.4
1545	Mosinee / Central Wisconsin	KCWA	63	44.78	-89.67
1546	Moultrie, Moultrie Municipal Airport	KMGR	12	31.08	-83.8
1547	Mount Airy, Mount Airy/Surry County Airport	KMWK	31	36.46	-80.55
1548	Mount Carmel, Mount Carmel Municipal Airport	KAJG	16	38.61	-87.73
1549	Mount Pleasant, Mount Pleasant Municipal Airport	KMPZ	14	40.95	-91.51
1550	Mount Pleasant, Mount Pleasant Regional Airport	KOSA	57	33.1	-94.96
1551	Mount Sterling, Mount Sterling Municipal Airport	KI63	16	39.99	-90.8
1552	Mount Vernon, Mount Vernon Airport	KMVN	16	38.32	-88.87
1553	Mount Washington	KMWN	35	44.27	-71.3
1554	Mount Werner	K3MW	7	40.46	-106.76
1555	Mount Wilson	KMWS	6	34.23	-118.07
1556	Mountain Home Air Force Base	KMUO	15	43.05	-115.87
1557	Muir Army Air Field / Indiantown	KMUI	46	40.43	-76.57
1558	Mullan Aviation Weather Reporting Station	KS06	15	47.47	-115.8
1559	Mullen / Hooker County	KMHN	33	42.05	-101.07
1560	Muscatine	KMUT	14	41.37	-91.15
1561	Muskegon Coast Guard Station	K19C	25	43.23	-86.33
1562	Mustang Island 31	KMIU	57	27.29	-96.74
1563	Mustang Island A85A	KMZG	57	27.73	-96.19
1564	Myers Field Airport	KCNB	26	44.72	-96.27
1565	Myrtle Beach Air Force Base	KMYR	53	33.68	-78.93
1566	N ADAMS HARRIMAN-AND-WEST	KAQW	21	42.7	-73.17
1567	N. Kingston / Quonset	KOQU	51	41.6	-71.42
1568	N. MYRTLE BCH.GRAND STRAND	KCRE	53	33.82	-78.72
1569	N. Padre Island	KOPM	57	26.83	-96.94
1570	N. Y. City NEXRAD	KOKX	41	40.87	-72.87
1571	N.E. PHILADELPHIA AIRPORT	KPNE	46	40.08	-75.02
1572	NANTUCKET MEMORIAL AIRPORT	KACK	21	41.25	-70.07
1573	NAPA COUNTY AIRPORT	KAPC	6	38.2	-122.28
1574	NAPLES MUNICIPAL AIRPORT	KAPF	11	26.15	-81.77
1575	NAS FORT WORTH TX	KNFW	57	32.77	-97.45
1576	NAS NORTH ISLAND, SAN DIEGO	KNZY	6	32.7	-117.22
1577	NAS PATUXENT RIVER MD	KNHK	23	38.3	-76.4
1578	NAS WHIDBEY ISLAND	KNUW	62	48.35	-122.65
1579	NASHVILLE INTERNATIONAL AIRPORT	KBNA	56	36.12	-86.68
1580	NATRONA COUNTY INTERNATIONAL AIRPORT 	KCPR	65	42.9	-106.47
1581	NAWCWPNS POINT MUGU, CA	KNTD	6	34.12	-119.12
1582	NAWS CHINA LAKE	KNID	6	35.68	-117.7
1583	NEEDLES AIRPORT	KEED	6	34.77	-114.62
1584	NENANA MUNICIPAL AIRPORT	PANN	1	64.55	-149.07
1585	NEW BEDFORD REGIONAL AIRPORT	KEWB	21	41.68	-70.97
1586	NEW BRAUNFELS MUNICIPAL AIRPORT	KBAZ	57	29.72	-98.05
1587	NEW CENTURY AIRCENTER	KIXD	18	38.82	-94.88
1588	NEW IBERIA ACADIANA REGIONAL	KARA	20	30.03	-91.88
1589	NEW ORLEANS INTERNATIONAL AIRPORT	KMSY	20	30	-90.25
1590	NEW ORLEANS LAKEFRONT AIRPORT 	KNEW	20	30.05	-90.03
1591	NEW ORLEANS NAVAL AIR STN	KNBG	20	29.83	-90.02
1592	NEW PHILADELPHIA CLEVER FLD	KPHD	42	40.47	-81.42
1593	NEW YORK CITY CENTRAL PARK	KNYC	41	40.78	-73.97
1594	NEW YORK LA GUARDIA AIRPORT 	KLGA	41	40.78	-73.88
1595	NEWARK HEATH AIRPORT	KVTA	42	40.02	-82.47
1596	NEWARK INTERNATIONAL AIRPORT	KEWR	36	40.68	-74.17
1597	NEWPORT STATE AIRPORT	KUUU	51	41.53	-71.28
1598	NIAGARA FALLS INTERNATIONAL AIRPORT	KIAG	41	43.12	-78.93
1599	NOGALES INTERNATIONAL AIRPORT 	KOLS	4	31.42	-110.85
1600	NOLF WHITEHOUSE FIELD, FL	KNEN	11	30.35	-81.87
1601	NOME AIRPORT	PAOM	1	64.52	-165.43
1602	NORFOLK INTERNATIONAL AIRPORT 	KORF	59	36.9	-76.2
1603	NORTH LAS VEGAS	KVGT	40	36.2	-115.18
1604	NORTH PLATTE REGIONAL AIRPORT 	KLBF	33	41.12	-100.67
1605	NORTH WEST ALABAMA REGIONAL	KMSL	2	34.75	-87.6
1606	NORTHERN AROOSTOOK REGIONAL	KFVE	24	47.28	-68.3
1607	NORTHWAY AIRPORT	PAOR	1	62.97	141.93
1608	NORTHWEST ARKANSAS REGIONAL	KXNA	3	36.28	-94.3
1609	NORWOOD MEMORIAL AIRPORT	KOWD	21	42.18	-71.17
1610	NUIQSUT AIRPORT	PAQT	1	70.22	-150.98
1611	Nabesna, Devil Mountain Lodge	PABN	1	62.4	-143
1612	Nacogdoches, A L Mangham Jr. Regional Airport	KOCH	57	31.58	-94.72
1613	Nakika	KIKT	28	28.52	-88.29
1614	Nampa	KMAN	15	43.58	-116.52
1615	Nashua, Boire Field Airport	KASH	35	42.78	-71.51
1616	Nashville NEXRAD	KOHX	56	36.75	-86.57
1617	Natchez, Hardy-Anders Field Natchez-Adams County Airport	KHEZ	28	31.62	-91.3
1618	Natchitoches, Natchitoches Regional Airport	KIER	20	31.74	-93.1
1619	Navy Operated Automatic Meteorological Observing System 			-74.7	161.57
1620	Nebraska City, Nebraska City Municipal Airport	KAFK	33	40.6	-95.85
1621	Nederland Mountain, Corona Pass	KCRV	7	40.05	-105.58
1622	Neenah	KEEW	63	44.22	-88.55
1623	Neligh, Ne.			42.2	-97.8
1624	Nellis Air Force Base	KLSV	40	36.23	-115.03
1625	Nenana, Nenana Municipal Airport	KENN	1	64.55	-149.08
1626	Neodesha, Ks.			37.37	-95.63
1627	New Bern, Craven County Regional Airport	KEWN	31	35.07	-77.05
1628	New Castle, New Castle Municipal Airport	KUCP	46	41.03	-80.41
1629	New Castles Coast Guard Light Station	K12B	35	43.12	-70.48
1630	New Dungeness Coast Guard Station	K96S	62	48.17	-123.1
1631	New Haven Coast Guard Station	KN11	8	41.27	-72.9
1632	New London Ledge Coast Guard Station	K18N	8	41.3	-72.08
1633	New Port Richey, Tampa Bay Executive Airport	KRRF	11	28.19	-82.63
1634	New Richmond, New Richmond Municipal Airport	KRNH	63	45.15	-92.54
1635	New Smyrna Beach, New Smyrna Beach Municipal Airport	KEVB	11	29.06	-80.95
1636	New Ulm, New Ulm Municipal Airport	KULM	26	44.32	-94.5
1637	Newberry, Luce County Airport	KERY	25	46.31	-85.46
1638	Newburgh / Stewart	KSWF	41	41.5	-74.1
1639	Newhall	K3A6	6	34.37	-118.57
1640	Newnan, Newnan Coweta County Airport	KCCO	12	33.31	-84.77
